max_pair_list,max_score_list
0045|0023|0014 ~ 0048|0029|0009,0.7794484412876632
0045|0023|0028 ~ 0048|0029|0023,0.7121043131712586
0045|0024|0028 ~ 0046|0030|0023,0.7549638711508062
0045|0026|0029 ~ 0046|0032|0028,0.8196189957582152
0045|0026|0030 ~ 0047|0027|0032,0.8715906069718004
0045|0027|0028 ~ 0046|0035|0016,0.8452617523029298
0045|0027|0028 ~ 0047|0028|0028,0.7990204371173256
0045|0027|0028 ~ 0047|0030|0017,0.8276756472065173
0045|0027|0028 ~ 0048|0034|0014,0.7984737721008085
0045|0027|0028 ~ 0048|0036|0007,0.8486625038739343
0045|0027|0028 ~ 0050|0012|0020,0.8238238163278309
0045|0027|0028 ~ 0063|0005|0015,0.7884896239035346
0045|0027|0028 ~ 0063|0008|0015,0.8275810089084006
0045|0027|0028 ~ 0063|0010|0007,0.8486625038739343
0045|0027|0028 ~ 0064|0005|0007,0.7444939225397423
0045|0027|0028 ~ 0064|0009|0019,0.8233044597215138
0045|0028|0014 ~ 0046|0034|0009,0.7469433941769461
0045|0028|0002 ~ 0048|0034|0023,0.8944411154911319
0045|0028|0001 ~ 0063|0008|0022,0.8767668675846485
0045|0029|0018 ~ 0047|0030|0017,0.8851539679521481
0045|0029|0015 ~ 0048|0036|0003,0.8938510701271204
0045|0029|0020 ~ 0063|0010|0009,0.8739392235523674
0045|0030|0028 ~ 0048|0037|0021,0.7546697757057081
0045|0030|0028 ~ 0063|0011|0021,0.7546697757057081
0045|0035|0014 ~ 0046|0048|0029,0.7839800200378249
0045|0044|0016 ~ 0046|0056|0019,0.8087405797366504
0046|0002|0000 ~ 0047|0002|0001,0.7546697757057081
0046|0003|0029 ~ 0047|0003|0029,0.7345132247943024
0046|0004|0000 ~ 0047|0004|0003,0.7177103918415046
0046|0005|0028 ~ 0045|0005|0014,0.8852565100360946
0046|0005|0001 ~ 0047|0005|0014,0.8981503502402635
0046|0008|0003 ~ 0045|0008|0015,0.8992970681446912
0046|0018|0015 ~ 0047|0012|0016,0.8319384370664669
0046|0018|0028 ~ 0047|0012|0029,0.7719914298952855
0046|0019|0028 ~ 0045|0015|0023,0.7254922792576818
0046|0019|0006 ~ 0047|0013|0008,0.863302874421917
0046|0020|0003 ~ 0047|0014|0009,0.7781499362080303
0046|0020|0002 ~ 0048|0015|0033,0.7977524246539416
0046|0021|0017 ~ 0045|0017|0016,0.8904565073833011
0046|0021|0008 ~ 0047|0015|0009,0.8474968231198384
0046|0021|0016 ~ 0047|0015|0017,0.8998709961768108
0046|0022|0009 ~ 0047|0016|0009,0.8114217758899006
0046|0022|0014 ~ 0047|0016|0014,0.8248765135255685
0046|0022|0036 ~ 0047|0016|0036,0.8821907249971492
0046|0025|0008 ~ 0047|0020|0006,0.8865773946743905
0046|0025|0019 ~ 0047|0020|0018,0.8761635128045514
0046|0026|0000 ~ 0047|0021|0000,0.8080559561529747
0046|0027|0032 ~ 0045|0022|0009,0.8292181767323844
0046|0027|0002 ~ 0047|0022|0003,0.8686624666729523
0046|0027|0029 ~ 0047|0022|0023,0.8107937866872665
0046|0027|0032 ~ 0064|0002|0009,0.8292181767323844
0046|0028|0004 ~ 0045|0022|0021,0.8848572554646745
0046|0028|0014 ~ 0045|0022|0030,0.7456563576596202
0046|0028|0028 ~ 0045|0023|0009,0.8557423956196076
0046|0028|0014 ~ 0047|0023|0009,0.8640556699248954
0046|0028|0028 ~ 0047|0023|0022,0.8539396656235351
0046|0028|0001 ~ 0048|0028|0009,0.8144564164703691
0046|0028|0014 ~ 0048|0028|0022,0.7084059168962649
0046|0028|0031 ~ 0048|0029|0009,0.8720290467146479
0046|0028|0001 ~ 0063|0002|0009,0.7660061645363807
0046|0028|0031 ~ 0063|0003|0008,0.8668778997501817
0046|0028|0004 ~ 0064|0002|0021,0.8848572554646745
0046|0028|0014 ~ 0064|0002|0030,0.7456563576596202
0046|0028|0028 ~ 0064|0003|0009,0.8557423956196076
0046|0029|0014 ~ 0045|0023|0032,0.8700483212016024
0046|0029|0014 ~ 0047|0024|0007,0.8721961796545519
0046|0029|0004 ~ 0048|0029|0020,0.8953711787948615
0046|0029|0014 ~ 0048|0029|0028,0.8202014887555306
0046|0029|0003 ~ 0063|0003|0019,0.8953711787948615
0046|0029|0014 ~ 0063|0003|0028,0.7787880507848226
0046|0029|0014 ~ 0064|0003|0032,0.8700483212016024
0046|0030|0015 ~ 0045|0024|0019,0.7566227778144139
0046|0030|0015 ~ 0064|0004|0019,0.7566227778144139
0046|0031|0001 ~ 0048|0031|0019,0.8098423127793178
0046|0031|0001 ~ 0063|0005|0019,0.8039946934055502
0046|0032|0028 ~ 0045|0026|0029,0.8209512402593354
0046|0032|0029 ~ 0047|0027|0032,0.8660419717290375
0046|0032|0028 ~ 0064|0006|0029,0.8209512402593354
0046|0033|0028 ~ 0045|0025|0009,0.7639078523110836
0046|0033|0017 ~ 0045|0027|0020,0.8115699931635378
0046|0033|0028 ~ 0045|0029|0022,0.7073856526768423
0046|0033|0019 ~ 0047|0028|0023,0.8974616751168997
0046|0033|0028 ~ 0047|0030|0020,0.7582278460616952
0046|0033|0028 ~ 0048|0031|0018,0.7582278460616952
0046|0033|0028 ~ 0048|0034|0017,0.8661072626070159
0046|0033|0028 ~ 0063|0005|0018,0.7567384438772895
0046|0033|0028 ~ 0063|0008|0017,0.8852050979268816
0046|0033|0028 ~ 0063|0010|0009,0.7073856526768423
0046|0033|0028 ~ 0064|0005|0009,0.7639078523110836
0046|0033|0017 ~ 0064|0007|0020,0.8115699931635378
0046|0033|0028 ~ 0064|0009|0022,0.7073856526768423
0046|0034|0006 ~ 0045|0028|0008,0.8706204354651699
0046|0034|0014 ~ 0045|0028|0018,0.8804547170760293
0046|0034|0006 ~ 0047|0029|0008,0.8561291800126832
0046|0034|0016 ~ 0047|0029|0019,0.8696398662122882
0046|0034|0030 ~ 0047|0029|0033,0.8675979125638379
0046|0034|0015 ~ 0048|0035|0001,0.8713933650206428
0046|0034|0021 ~ 0063|0009|0007,0.896657747227912
0046|0034|0006 ~ 0064|0008|0008,0.8706204354651699
0046|0034|0014 ~ 0064|0008|0018,0.8804547170760293
0046|0035|0018 ~ 0045|0025|0009,0.8461353780448981
0046|0035|0015 ~ 0045|0029|0018,0.8875087479151215
0046|0035|0014 ~ 0047|0025|0033,0.720805728195706
0046|0035|0016 ~ 0047|0028|0029,0.8875087479151215
0046|0035|0018 ~ 0048|0031|0017,0.8967769720010146
0046|0035|0014 ~ 0048|0036|0005,0.8783650674919876
0046|0035|0016 ~ 0050|0012|0021,0.884617925078158
0046|0035|0020 ~ 0063|0005|0019,0.8966376838926321
0046|0035|0017 ~ 0063|0008|0014,0.8226273024311939
0046|0035|0016 ~ 0063|0010|0008,0.884617925078158
0046|0035|0018 ~ 0064|0005|0009,0.8461353780448981
0046|0035|0015 ~ 0064|0009|0018,0.8875087479151215
0046|0036|0028 ~ 0045|0030|0031,0.7212407279637897
0046|0036|0007 ~ 0047|0031|0007,0.8643729226327674
0046|0036|0022 ~ 0047|0031|0022,0.8092719196873692
0046|0036|0028 ~ 0047|0031|0029,0.7482079622382032
0046|0036|0028 ~ 0064|0010|0031,0.7212407279637897
0046|0037|0015 ~ 0047|0032|0009,0.8181125734120911
0046|0037|0002 ~ 0048|0037|0034,0.8872048762845193
0046|0037|0015 ~ 0048|0038|0006,0.8198428658878076
0046|0037|0001 ~ 0063|0011|0033,0.8910617687473993
0046|0037|0014 ~ 0063|0012|0005,0.8727888909083839
0046|0048|0029 ~ 0045|0035|0014,0.7849635640558454
0046|0052|0014 ~ 0045|0038|0009,0.7181605923347949
0047|0002|0001 ~ 0046|0002|0000,0.7546697757057081
0047|0003|0029 ~ 0046|0003|0029,0.733953778448387
0047|0004|0028 ~ 0046|0004|0017,0.7100895995181185
0047|0005|0014 ~ 0046|0005|0001,0.8981503502402635
0047|0005|0014 ~ 0046|0041|0031,0.737288622511305
0047|0006|0000 ~ 0045|0005|0017,0.7376583093708526
0047|0009|0014 ~ 0046|0011|0003,0.7354024465560612
0047|0012|0028 ~ 0045|0014|0023,0.7392919757891246
0047|0012|0016 ~ 0046|0018|0015,0.832874714265896
0047|0015|0015 ~ 0045|0017|0014,0.8947303047236203
0047|0015|0009 ~ 0046|0021|0008,0.8474968231198384
0047|0015|0017 ~ 0046|0021|0016,0.8998709961768108
0047|0016|0009 ~ 0046|0022|0009,0.8124711778267705
0047|0016|0014 ~ 0046|0022|0014,0.8255414263462425
0047|0016|0036 ~ 0046|0022|0036,0.8815741981066073
0047|0020|0006 ~ 0046|0025|0008,0.8865773946743905
0047|0020|0018 ~ 0046|0025|0019,0.8753504167073402
0047|0021|0000 ~ 0046|0026|0000,0.8076608287085566
0047|0022|0028 ~ 0045|0022|0009,0.7744614541815933
0047|0022|0003 ~ 0046|0027|0002,0.8686624666729523
0047|0022|0017 ~ 0046|0027|0021,0.8945648481322716
0047|0022|0028 ~ 0046|0027|0032,0.8812725544592782
0047|0022|0028 ~ 0064|0002|0009,0.7744614541815933
0047|0023|0029 ~ 0045|0023|0015,0.8787142254774354
0047|0023|0003 ~ 0046|0028|0009,0.8207124605935063
0047|0023|0014 ~ 0046|0028|0020,0.7869685946580969
0047|0023|0028 ~ 0048|0029|0009,0.7794484412876632
0047|0023|0029 ~ 0064|0003|0015,0.8787142254774354
0047|0024|0001 ~ 0046|0029|0007,0.8732723879086496
0047|0024|0014 ~ 0046|0029|0020,0.8362886972049357
0047|0024|0001 ~ 0048|0029|0023,0.8732498928111443
0047|0024|0001 ~ 0063|0003|0023,0.8729538710283872
0047|0025|0015 ~ 0045|0024|0023,0.8381098951593456
0047|0025|0016 ~ 0046|0030|0019,0.809557746680067
0047|0025|0030 ~ 0046|0030|0033,0.8601391404758658
0047|0025|0015 ~ 0064|0004|0023,0.8381098951593456
0047|0026|0002 ~ 0046|0031|0006,0.8502517832077836
0047|0026|0016 ~ 0046|0031|0018,0.8907171682201394
0047|0028|0028 ~ 0045|0025|0006,0.8132493528194856
0047|0028|0028 ~ 0045|0027|0028,0.7984737721008085
0047|0028|0029 ~ 0045|0029|0018,0.8575831118026933
0047|0028|0028 ~ 0046|0033|0023,0.8365439321908346
0047|0028|0029 ~ 0046|0035|0016,0.888116369607017
0047|0028|0028 ~ 0048|0031|0014,0.8177978265964414
0047|0028|0028 ~ 0048|0034|0014,0.8764423611643729
0047|0028|0028 ~ 0048|0036|0006,0.8700119945751104
0047|0028|0029 ~ 0050|0012|0022,0.8518153766943088
0047|0028|0029 ~ 0063|0005|0015,0.7692807956199539
0047|0028|0028 ~ 0063|0008|0014,0.884617925078158
0047|0028|0028 ~ 0063|0010|0006,0.8733088023851866
0047|0028|0028 ~ 0064|0005|0006,0.8132493528194856
0047|0028|0028 ~ 0064|0007|0028,0.7984737721008085
0047|0028|0029 ~ 0064|0009|0018,0.8575831118026933
0047|0029|0003 ~ 0048|0034|0023,0.8728438749317711
0047|0029|0001 ~ 0063|0008|0022,0.8767668675846485
0047|0030|0019 ~ 0045|0025|0009,0.8932326983013691
0047|0030|0017 ~ 0045|0029|0018,0.8856853025762195
0047|0030|0015 ~ 0048|0036|0006,0.8960110606154549
0047|0030|0016 ~ 0063|0010|0006,0.8914494588000429
0047|0030|0019 ~ 0064|0005|0009,0.8932326983013691
0047|0030|0017 ~ 0064|0009|0018,0.8856853025762195
0047|0031|0008 ~ 0046|0036|0008,0.8996480074924822
0047|0031|0022 ~ 0046|0036|0022,0.8092719196873692
0047|0031|0029 ~ 0046|0036|0028,0.7476682380512845
0047|0032|0003 ~ 0046|0037|0008,0.8852565100360946
0047|0032|0016 ~ 0046|0037|0021,0.8675979125638379
0047|0042|0017 ~ 0045|0045|0021,0.8601391404758658
0048|0014|0021 ~ 0045|0014|0023,0.8561938019102414
0048|0028|0014 ~ 0045|0022|0022,0.8767668675846485
0048|0028|0014 ~ 0046|0028|0005,0.8804547170760293
0048|0028|0014 ~ 0064|0002|0022,0.8767668675846485
0048|0029|0020 ~ 0045|0023|0022,0.8849765148111873
0048|0029|0028 ~ 0045|0023|0031,0.8912493071910281
0048|0029|0028 ~ 0046|0029|0014,0.8204954767169905
0048|0029|0014 ~ 0047|0023|0030,0.7866848995873006
0048|0029|0028 ~ 0047|0024|0007,0.8964173245779284
0048|0029|0020 ~ 0064|0003|0022,0.8849765148111873
0048|0029|0028 ~ 0064|0003|0031,0.8912493071910281
0048|0031|0016 ~ 0045|0025|0009,0.8932326983013691
0048|0031|0014 ~ 0045|0029|0018,0.8766305224811096
0048|0031|0017 ~ 0046|0035|0018,0.8974761760453295
0048|0031|0014 ~ 0047|0025|0034,0.8902579342581529
0048|0031|0015 ~ 0047|0028|0029,0.8182887291020996
0048|0031|0018 ~ 0047|0030|0021,0.8932326983013691
0048|0031|0014 ~ 0050|0012|0020,0.8238036447452214
0048|0031|0014 ~ 0063|0010|0006,0.828213806478924
0048|0031|0016 ~ 0064|0005|0009,0.8932326983013691
0048|0031|0014 ~ 0064|0009|0018,0.8766305224811096
0048|0034|0014 ~ 0045|0027|0028,0.7984737721008085
0048|0034|0028 ~ 0045|0028|0007,0.8875087479151215
0048|0034|0014 ~ 0046|0033|0023,0.7214496935610594
0048|0034|0029 ~ 0046|0034|0006,0.8555308664663046
0048|0034|0014 ~ 0047|0028|0028,0.8770424063938883
0048|0034|0028 ~ 0047|0029|0007,0.8821907249971492
0048|0034|0015 ~ 0050|0012|0022,0.8765312852626027
0048|0034|0016 ~ 0063|0010|0009,0.8516228624291206
0048|0034|0014 ~ 0064|0007|0028,0.7984737721008085
0048|0034|0028 ~ 0064|0008|0007,0.8875087479151215
0048|0037|0028 ~ 0045|0030|0034,0.7627753234507744
0048|0037|0028 ~ 0047|0031|0032,0.8584922885264843
0048|0037|0028 ~ 0064|0010|0034,0.7627753234507744
0048|0038|0001 ~ 0046|0037|0009,0.8700119945751104
0048|0038|0014 ~ 0046|0037|0022,0.7763401816386948
0048|0038|0002 ~ 0047|0032|0006,0.8815741981066073
0048|0038|0017 ~ 0047|0032|0021,0.7989774650221996
0050|0010|0015 ~ 0045|0017|0015,0.7867006491326978
0050|0010|0015 ~ 0046|0021|0016,0.7318178586755458
0050|0010|0015 ~ 0047|0015|0017,0.7686034760561847
0050|0012|0015 ~ 0047|0028|0023,0.8310351261930585
0057|0001|0000 ~ 0060|0001|0000,0.7563378253711999
0057|0008|0000 ~ 0060|0006|0009,0.8276748809769751
0060|0001|0000 ~ 0057|0001|0000,0.7568959110068965
0061|0002|0000 ~ 0046|0005|0003,0.700300165035324
0061|0009|0000 ~ 0046|0036|0003,0.7061523647874899
0061|0011|0028 ~ 0062|0006|0001,0.7180629495273925
0061|0011|0028 ~ 0062|0007|0003,0.8517087593254314
0061|0012|0000 ~ 0062|0006|0008,0.8842180463584355
0061|0012|0001 ~ 0062|0007|0008,0.8963255530218961
0061|0012|0000 ~ 0062|0008|0002,0.8924628772789455
0061|0013|0006 ~ 0062|0006|0009,0.8871902497661734
0061|0013|0004 ~ 0062|0007|0008,0.8994194942402599
0061|0013|0005 ~ 0062|0008|0000,0.893060196191546
0062|0006|0002 ~ 0061|0010|0023,0.7444263418066193
0062|0008|0002 ~ 0061|0012|0000,0.8924628772789455
0062|0008|0000 ~ 0061|0013|0005,0.893060196191546
0063|0001|0000 ~ 0045|0021|0000,0.7140011582651558
0063|0002|0014 ~ 0023|0012|0021,0.7041168335414218
0063|0002|0015 ~ 0045|0022|0023,0.8813575924081597
0063|0002|0014 ~ 0046|0028|0005,0.8804547170760293
0063|0002|0015 ~ 0064|0002|0023,0.8813575924081597
0063|0003|0014 ~ 0045|0023|0017,0.8985396083419646
0063|0003|0028 ~ 0045|0023|0031,0.8697244314040241
0063|0003|0028 ~ 0046|0029|0014,0.7784981341238989
0063|0003|0014 ~ 0047|0023|0030,0.7968409196556119
0063|0003|0028 ~ 0047|0024|0005,0.8566095927040916
0063|0003|0014 ~ 0064|0003|0017,0.8985396083419646
0063|0003|0028 ~ 0064|0003|0031,0.8697244314040241
0063|0005|0014 ~ 0045|0025|0006,0.8875087479151215
0063|0005|0015 ~ 0045|0027|0028,0.7884896239035346
0063|0005|0019 ~ 0045|0029|0022,0.8783650674919876
0063|0005|0014 ~ 0046|0033|0023,0.7049342292286341
0063|0005|0019 ~ 0046|0035|0020,0.8960110606154549
0063|0005|0014 ~ 0047|0025|0034,0.8034512038068883
0063|0005|0015 ~ 0047|0028|0029,0.7692807956199539
0063|0005|0018 ~ 0047|0030|0019,0.8903016245010491
0063|0005|0014 ~ 0048|0036|0006,0.8456060469269109
0063|0005|0015 ~ 0050|0012|0021,0.7697660730390186
0063|0005|0014 ~ 0064|0005|0006,0.8875087479151215
0063|0005|0015 ~ 0064|0007|0028,0.7884896239035346
0063|0005|0019 ~ 0064|0009|0022,0.8783650674919876
0063|0008|0029 ~ 0045|0028|0007,0.8627586293513119
0063|0008|0014 ~ 0046|0033|0023,0.7246026200626197
0063|0008|0029 ~ 0046|0034|0004,0.8419539711731491
0063|0008|0014 ~ 0046|0035|0017,0.8231733284644825
0063|0008|0014 ~ 0047|0028|0028,0.8852050979268816
0063|0008|0028 ~ 0047|0029|0007,0.8516228624291206
0063|0008|0015 ~ 0048|0036|0008,0.8627586293513119
0063|0008|0015 ~ 0050|0012|0022,0.8561291800126832
0063|0008|0029 ~ 0064|0008|0007,0.8627586293513119
0063|0011|0028 ~ 0045|0030|0034,0.7627753234507744
0063|0011|0029 ~ 0047|0031|0033,0.8822461661218503
0063|0011|0028 ~ 0064|0010|0034,0.7627753234507744
0063|0012|0001 ~ 0046|0037|0009,0.8090038291087852
0063|0012|0014 ~ 0046|0037|0023,0.7901785367025876
0063|0012|0001 ~ 0047|0032|0005,0.884617925078158
0063|0012|0016 ~ 0047|0032|0020,0.8880919952616609
0064|0002|0028 ~ 0012|0007|0023,0.7097775490647774
0064|0002|0028 ~ 0046|0028|0009,0.7512189783898263
0064|0002|0015 ~ 0047|0022|0032,0.8992448406167848
0064|0002|0029 ~ 0047|0023|0007,0.8419365322416251
0064|0002|0016 ~ 0048|0028|0008,0.8857294999458325
0064|0002|0029 ~ 0048|0028|0020,0.8253402790009298
0064|0002|0016 ~ 0063|0002|0008,0.8902579342581529
0064|0002|0030 ~ 0063|0002|0022,0.8845940804793143
0064|0003|0028 ~ 0046|0029|0008,0.7871915617707432
0064|0003|0015 ~ 0047|0023|0029,0.8798988959368486
0064|0003|0031 ~ 0047|0024|0006,0.8947595729117078
0064|0003|0014 ~ 0048|0029|0009,0.7794484412876632
0064|0003|0028 ~ 0048|0029|0023,0.7121043131712586
0064|0004|0028 ~ 0046|0030|0023,0.7549638711508062
0064|0006|0029 ~ 0046|0032|0028,0.8196189957582152
0064|0006|0030 ~ 0047|0027|0032,0.8715906069718004
0064|0007|0028 ~ 0045|0025|0007,0.7444939225397423
0064|0007|0028 ~ 0045|0029|0019,0.8233044597215138
0064|0007|0028 ~ 0046|0035|0016,0.8452617523029298
0064|0007|0028 ~ 0047|0028|0028,0.7990204371173256
0064|0007|0028 ~ 0047|0030|0017,0.8276756472065173
0064|0007|0028 ~ 0048|0034|0014,0.7984737721008085
0064|0007|0028 ~ 0048|0036|0007,0.8486625038739343
0064|0007|0028 ~ 0050|0012|0020,0.8238238163278309
0064|0007|0028 ~ 0063|0005|0015,0.7884896239035346
0064|0007|0028 ~ 0063|0008|0015,0.8275810089084006
0064|0007|0028 ~ 0063|0010|0007,0.8486625038739343
0064|0008|0014 ~ 0046|0034|0009,0.7469433941769461
0064|0008|0002 ~ 0048|0034|0023,0.8944411154911319
0064|0008|0001 ~ 0063|0008|0022,0.8767668675846485
0064|0009|0018 ~ 0047|0030|0017,0.8851539679521481
0064|0009|0015 ~ 0048|0036|0003,0.8938510701271204
0064|0009|0020 ~ 0063|0010|0009,0.8739392235523674
0064|0010|0028 ~ 0048|0037|0021,0.7546697757057081
0064|0010|0028 ~ 0063|0011|0021,0.7546697757057081
0067|0021|0014 ~ 0068|0328|0014,0.7018286397301694
0067|0023|0002 ~ 0068|0329|0020,0.8756934922248734
0067|0023|0015 ~ 0068|0330|0000,0.8591169759078797
0067|0024|0002 ~ 0068|0330|0023,0.8276756472065173
0067|0024|0021 ~ 0068|0331|0009,0.859208760150822
0067|0091|0028 ~ 0068|0359|0001,0.8002746263291953
0067|0091|0028 ~ 0068|0363|0008,0.8191754315970632
0067|0149|0003 ~ 0068|0332|0004,0.8555966647164528
0067|0149|0021 ~ 0068|0332|0021,0.8780099567239787
0067|0149|0033 ~ 0068|0332|0033,0.8762749505449731
0067|0149|0006 ~ 0077|0005|0006,0.7944246516060783
0067|0155|0000 ~ 0068|0338|0000,0.7438252804209342
0067|0168|0007 ~ 0068|0350|0008,0.8555308664663046
0067|0168|0019 ~ 0068|0350|0020,0.8953711787948615
0067|0170|0003 ~ 0068|0352|0003,0.8902056737869248
0067|0170|0014 ~ 0068|0352|0014,0.8822659882934629
0067|0172|0000 ~ 0068|0354|0000,0.8923575006167597
0067|0172|0015 ~ 0068|0354|0017,0.8860104113795938
0067|0172|0028 ~ 0068|0354|0030,0.8873408657951468
0067|0173|0000 ~ 0068|0355|0000,0.8794749107566259
0067|0174|0008 ~ 0068|0356|0008,0.8621109017306224
0067|0174|0018 ~ 0068|0356|0018,0.8875087479151215
0067|0175|0000 ~ 0068|0357|0000,0.8879659171421962
0067|0175|0015 ~ 0068|0357|0016,0.8197771823231808
0067|0175|0004 ~ 0068|0361|0005,0.8723360571509826
0067|0176|0007 ~ 0068|0358|0007,0.865250429557226
0067|0176|0017 ~ 0068|0358|0016,0.8875087479151215
0067|0176|0029 ~ 0068|0358|0029,0.7576083560170269
0067|0176|0003 ~ 0068|0362|0003,0.8148691130388024
0067|0177|0005 ~ 0068|0359|0007,0.8772882383816951
0067|0177|0014 ~ 0068|0359|0017,0.785819713826002
0067|0177|0000 ~ 0068|0363|0009,0.8492988135354755
0067|0179|0006 ~ 0068|0357|0007,0.8784801441803591
0067|0179|0007 ~ 0068|0361|0007,0.8951127300181728
0067|0179|0015 ~ 0068|0361|0015,0.8960110606154549
0067|0180|0028 ~ 0068|0362|0031,0.8934120666090809
0067|0182|0000 ~ 0068|0364|0000,0.8233044597215138
0067|0184|0004 ~ 0068|0366|0004,0.8752376177722327
0067|0187|0008 ~ 0068|0368|0008,0.8832000938217648
0067|0187|0018 ~ 0068|0368|0018,0.8821907249971492
0067|0188|0007 ~ 0068|0369|0006,0.8851539679521481
0067|0188|0017 ~ 0068|0369|0017,0.8254851724052117
0067|0189|0000 ~ 0068|0370|0000,0.7316805971771619
0067|0189|0014 ~ 0068|0370|0017,0.7020338060788681
0067|0189|0028 ~ 0068|0370|0031,0.7512237400954148
0067|0191|0001 ~ 0068|0372|0006,0.812316127112615
0067|0193|0019 ~ 0068|0374|0021,0.7131461657201187
0067|0198|0014 ~ 0068|0379|0009,0.8038019482772603
0067|0198|0017 ~ 0068|0379|0018,0.8910529196381599
0067|0198|0028 ~ 0068|0379|0018,0.8910529196381599
0067|0198|0028 ~ 0068|0379|0029,0.8601391404758658
0067|0199|0003 ~ 0068|0380|0003,0.73702431000915
0067|0200|0015 ~ 0068|0383|0008,0.741422937196666
0067|0200|0017 ~ 0068|0383|0023,0.83268266078192
0067|0202|0009 ~ 0068|0383|0004,0.853660842463163
0067|0202|0007 ~ 0068|0383|0018,0.8436310738352709
0067|0203|0002 ~ 0068|0384|0002,0.8119439151292405
0067|0204|0001 ~ 0068|0385|0007,0.8885992490682202
0067|0204|0015 ~ 0068|0385|0022,0.813856591306975
0067|0204|0000 ~ 0068|0386|0000,0.708043060857469
0067|0205|0000 ~ 0068|0386|0009,0.8852050979268816
0068|0003|0014 ~ 0079|0004|0004,0.7493568353598375
0068|0020|0015 ~ 0069|0011|0016,0.8447735066506541
0068|0035|0001 ~ 0069|0025|0001,0.8537956799416823
0068|0035|0015 ~ 0069|0025|0014,0.8700119945751104
0068|0035|0000 ~ 0069|0027|0000,0.8513480070269751
0068|0035|0016 ~ 0069|0027|0016,0.8681753535655075
0068|0035|0000 ~ 0069|0032|0001,0.8026693926662241
0068|0035|0000 ~ 0069|0037|0001,0.8026693926662241
0068|0036|0003 ~ 0069|0026|0003,0.8801870751816799
0068|0036|0016 ~ 0069|0026|0016,0.8470651325287474
0068|0036|0003 ~ 0069|0028|0003,0.8801870751816799
0068|0036|0016 ~ 0069|0028|0016,0.8686337508250055
0068|0036|0008 ~ 0069|0033|0007,0.7613069971388353
0068|0037|0015 ~ 0069|0025|0014,0.8700119945751104
0068|0037|0028 ~ 0069|0025|0028,0.7458069719358038
0068|0037|0016 ~ 0069|0027|0016,0.8681753535655075
0068|0037|0003 ~ 0069|0032|0003,0.7394770688337052
0068|0037|0003 ~ 0069|0037|0003,0.7394770688337052
0068|0038|0002 ~ 0069|0026|0007,0.8524046307652541
0068|0038|0002 ~ 0069|0028|0007,0.8524046307652541
0068|0038|0002 ~ 0069|0038|0003,0.7950324903725691
0068|0039|0001 ~ 0069|0029|0001,0.8856971740795009
0068|0040|0006 ~ 0069|0029|0037,0.8915333381897298
0068|0040|0014 ~ 0069|0029|0045,0.7413163379154365
0068|0040|0028 ~ 0069|0030|0006,0.7385617080677117
0068|0040|0023 ~ 0069|0035|0009,0.8679103566271253
